"tyear","tmonth","id_sepomex","mean_absorption","total_units","total_available_units","ratio_available_to_total","cumulative_mean_absorption","delta_available_units","delta_ratio_available_to_total"
2011,4,12493.0,1.125,91,6,0.06593406593406593407,1.3634523809523809,0.00000000000000000000,0.000000000000000000000
2011,7,12493.0,0.63,47,4,0.08510638297872340426,1.3145555555555553,-0.33333333333333333333,0.290780141843971631197
2018,4,12493.0,2.82,39,15,0.38461538461538461538,1.4086458333333332,2.7500000000000000,3.519230769230769230466
2018,7,12493.0,2.48,39,15,0.38461538461538461538,1.4716666666666665,0.00000000000000000000,0.000000000000000000000
2018,10,12493.0,1.99,39,15,0.38461538461538461538,1.5004629629629627,0.00000000000000000000,0.000000000000000000000
2019,1,12493.0,1.93,39,10,0.25641025641025641026,1.5230701754385962,-0.33333333333333333333,-0.333333333333333333316
2019,4,12493.0,1.89,39,5,0.12820512820512820513,1.5414166666666664,-0.50000000000000000000,-0.500000000000000000000
2019,7,12493.0,1.83,39,1,0.02564102564102564103,1.55515873015873,-0.80000000000000000000,-0.799999999999999999969
2008,1,12494.0,0.71,49,20,0.40816326530612244898,0.71,,
2008,4,12494.0,0.6599999999999999,49,17,0.34693877551020408163,0.6849999999999999,-0.15000000000000000000,-0.150000000000000000007
2008,7,12494.0,0.3233333333333333,57,35,0.61403508771929824561,0.5644444444444444,1.0588235294117647,0.769865841073271413831
2008,10,12494.0,0.43,57,32,0.56140350877192982456,0.5308333333333333,-0.08571428571428571429,-0.085714285714285714282
2009,1,12494.0,0.5449999999999999,28,4,0.14285714285714285714,0.5336666666666666,-0.87500000000000000000,-0.745535714285714285719
2009,4,12494.0,0.395,28,5,0.17857142857142857143,0.5105555555555555,0.2500000000000000,0.250000000000000000035
2009,7,12494.0,0.49,8,1,0.12500000000000000000,0.5076190476190475,-0.80000000000000000000,-0.300000000000000000006
2009,10,12494.0,0.4,8,1,0.12500000000000000000,0.4941666666666666,0.00000000000000000000,0.000000000000000000000
2010,1,12494.0,0.34,8,1,0.12500000000000000000,0.477037037037037,0.00000000000000000000,0.000000000000000000000
2010,4,12494.0,0.3,8,1,0.12500000000000000000,0.45933333333333326,0.00000000000000000000,0.000000000000000000000
2011,1,12494.0,3.3,30,7,0.23333333333333333333,0.7175757575757575,6.0000000000000000,0.866666666666666666640
2011,4,12494.0,3.51,30,4,0.13333333333333333333,0.9502777777777777,-0.42857142857142857143,-0.428571428571428571435
2011,7,12494.0,2.3,30,6,0.20000000000000000000,1.054102564102564,0.5000000000000000,0.500000000000000000038
2011,10,12494.0,1.75,30,5,0.16666666666666666667,1.1038095238095238,-0.16666666666666666667,-0.166666666666666666650
2016,1,12494.0,0.0,6,6,1.00000000000000000000,1.0302222222222222,0.2000000000000000,4.999999999999999999880
2016,4,12494.0,0.0,6,6,1.00000000000000000000,0.9658333333333333,0.00000000000000000000,0.000000000000000000000
2016,7,12494.0,0.29,6,4,0.66666666666666666667,0.926078431372549,-0.33333333333333333333,-0.333333333333333333330
2016,10,12494.0,0.51,6,1,0.16666666666666666667,0.902962962962963,-0.75000000000000000000,-0.749999999999999999996
2008,1,12496.0,0.77,25,9,0.36000000000000000000,0.77,,
2008,4,12496.0,0.9,25,4,0.16000000000000000000,0.835,-0.55555555555555555556,-0.555555555555555555556
2008,7,12496.0,0.81,25,4,0.16000000000000000000,0.8266666666666667,0.00000000000000000000,0.000000000000000000000
2008,10,12496.0,0.75,25,3,0.12000000000000000000,0.8075,-0.25000000000000000000,-0.250000000000000000000
2009,1,12496.0,0.68,25,3,0.12000000000000000000,0.782,0.00000000000000000000,0.000000000000000000000
2009,4,12496.0,0.66,25,2,0.08000000000000000000,0.7616666666666667,-0.33333333333333333333,-0.333333333333333333333
2009,7,12496.0,0.62,25,1,0.04000000000000000000,0.7414285714285714,-0.50000000000000000000,-0.500000000000000000000
2009,10,12496.0,0.58,25,1,0.04000000000000000000,0.7212500000000001,0.00000000000000000000,0.000000000000000000000
2010,1,12496.0,0.49,25,3,0.12000000000000000000,0.6955555555555556,2.0000000000000000,2.000000000000000000000
2010,4,12496.0,0.48,25,2,0.08000000000000000000,0.674,-0.33333333333333333333,-0.333333333333333333333
2010,7,12496.0,0.46,25,2,0.08000000000000000000,0.6545454545454545,0.00000000000000000000,0.000000000000000000000
2010,10,12496.0,0.43,25,2,0.08000000000000000000,0.6358333333333334,0.00000000000000000000,0.000000000000000000000
2013,4,12496.0,0.0,30,30,1.00000000000000000000,0.5869230769230769,14.0000000000000000,11.500000000000000000000
2013,7,12496.0,1.9050000000000002,95,85,0.89473684210526315789,0.6810714285714285,1.8333333333333333,-0.105263157894736842110
2013,10,12496.0,2.755,95,66,0.69473684210526315789,0.8193333333333332,-0.22352941176470588235,-0.223529411764705882354
2014,1,12496.0,1.135,95,75,0.78947368421052631579,0.8390624999999999,0.1363636363636364,0.136363636363636363645
2014,4,12496.0,3.31,95,27,0.28421052631578947368,0.9844117647058823,-0.64000000000000000000,-0.640000000000000000006
2014,7,12496.0,2.555,95,27,0.28421052631578947368,1.0716666666666665,0.00000000000000000000,0.000000000000000000000
2014,10,12496.0,1.18,30,8,0.26666666666666666667,1.0773684210526315,-0.70370370370370370370,-0.061728395061728395036
2015,1,12496.0,1.23,30,3,0.10000000000000000000,1.085,-0.62500000000000000000,-0.625000000000000000005
2015,4,12496.0,1.12,30,2,0.06666666666666666667,1.0866666666666667,-0.33333333333333333333,-0.333333333333333333300
2015,7,12496.0,1.06,30,1,0.03333333333333333333,1.0854545454545454,-0.50000000000000000000,-0.500000000000000000075
2015,10,12496.0,0.96,30,1,0.03333333333333333333,1.08,0.00000000000000000000,0.000000000000000000000
2016,1,12496.0,0.87,30,1,0.03333333333333333333,1.07125,0.00000000000000000000,0.000000000000000000000
2016,4,12496.0,0.8,30,1,0.03333333333333333333,1.0604,0.00000000000000000000,0.000000000000000000000
2008,4,12497.0,5.63,42,22,0.52380952380952380952,5.63,,
2008,7,12497.0,2.46,42,27,0.64285714285714285714,4.045,0.2272727272727273,0.227272727272727272731
2008,10,12497.0,2.37,42,20,0.47619047619047619048,3.486666666666667,-0.25925925925925925926,-0.259259259259259259250
2009,1,12497.0,2.84,105,47,0.44761904761904761905,3.325,1.3500000000000000,-0.060000000000000000003
2009,4,12497.0,2.98,105,20,0.19047619047619047619,3.2560000000000002,-0.57446808510638297872,-0.574468085106382978727
2009,7,12497.0,2.825,105,6,0.05714285714285714286,3.1841666666666666,-0.70000000000000000000,-0.699999999999999999984
2009,10,12497.0,1.93,42,1,0.02380952380952380952,3.005,-0.83333333333333333333,-0.583333333333333333421
2010,7,12497.0,1.13,20,17,0.85000000000000000000,2.770625,16.0000000000000000,34.700000000000000005712
2010,10,12497.0,0.96,20,15,0.75000000000000000000,2.5694444444444446,-0.11764705882352941176,-0.117647058823529411765
2011,1,12497.0,0.75,20,14,0.70000000000000000000,2.3875,-0.06666666666666666667,-0.066666666666666666667
2011,4,12497.0,0.93,20,9,0.45000000000000000000,2.255,-0.35714285714285714286,-0.357142857142857142857
2011,7,12497.0,0.85,20,7,0.35000000000000000000,2.137916666666667,-0.22222222222222222222,-0.222222222222222222222
2011,10,12497.0,0.81,20,5,0.25000000000000000000,2.0357692307692306,-0.28571428571428571429,-0.285714285714285714286
2012,1,12497.0,0.77,20,4,0.20000000000000000000,1.9453571428571428,-0.20000000000000000000,-0.200000000000000000000
2012,4,12497.0,0.66,20,4,0.20000000000000000000,1.8596666666666666,0.00000000000000000000,0.000000000000000000000
2012,7,12497.0,0.67,20,2,0.10000000000000000000,1.7853125,-0.50000000000000000000,-0.500000000000000000000
2012,10,12497.0,0.62,20,2,0.10000000000000000000,1.716764705882353,0.00000000000000000000,0.000000000000000000000
2013,1,12497.0,0.54,20,2,0.10000000000000000000,1.651388888888889,0.00000000000000000000,0.000000000000000000000
2013,4,12497.0,0.49,20,2,0.10000000000000000000,1.5902631578947368,0.00000000000000000000,0.000000000000000000000
2013,7,12497.0,0.48,20,2,0.10000000000000000000,1.53475,0.00000000000000000000,0.000000000000000000000
2013,10,12497.0,0.46,20,1,0.05000000000000000000,1.4835714285714285,-0.50000000000000000000,-0.500000000000000000000
2014,1,12497.0,0.43,20,1,0.05000000000000000000,1.4356818181818183,0.00000000000000000000,0.000000000000000000000
2019,7,12497.0,1.15,8,2,0.25000000000000000000,1.4232608695652174,1.0000000000000000,4.000000000000000000000
2019,10,12497.0,0.6,8,3,0.37500000000000000000,1.3889583333333333,0.5000000000000000,0.500000000000000000000
2016,1,12498.0,15.0,70,55,0.78571428571428571429,15.0,,
2016,4,12498.0,19.95,70,49,0.70000000000000000000,17.475,-0.10909090909090909091,-0.109090909090909090914
2016,7,12498.0,4.95,70,49,0.70000000000000000000,13.300000000000002,0.00000000000000000000,0.000000000000000000000
2016,10,12498.0,2.93,70,49,0.70000000000000000000,10.707500000000001,0.00000000000000000000,0.000000000000000000000
2017,1,12498.0,6.56,70,2,0.02857142857142857143,9.878000000000002,-0.95918367346938775510,-0.959183673469387755100
2017,4,12498.0,2.57,238,170,0.71428571428571428571,8.660000000000002,84.0000000000000000,23.999999999999999998600
2017,7,12498.0,4.96,238,151,0.63445378151260504202,8.131428571428573,-0.11176470588235294118,-0.111764705882352941167
2017,10,12498.0,4.235,238,138,0.57983193277310924370,7.644375000000001,-0.08609271523178807947,-0.086092715231788079471
2018,1,12498.0,3.885,238,124,0.52100840336134453782,7.2266666666666675,-0.10144927536231884058,-0.101449275362318840575
2018,4,12498.0,3.79,168,121,0.72023809523809523810,6.883000000000001,-0.02419354838709677419,0.382392473118279569889
2018,7,12498.0,4.31,156,90,0.57692307692307692308,6.64909090909091,-0.25619834710743801653,-0.198982835346471710109
2018,10,12498.0,3.81,168,98,0.58333333333333333333,6.412500000000001,0.0888888888888889,0.011111111111111111100
2019,1,12498.0,3.56,168,92,0.54761904761904761905,6.193076923076925,-0.06122448979591836735,-0.061224489795918367337
2019,4,12498.0,3.3,168,88,0.52380952380952380952,5.986428571428573,-0.04347826086956521739,-0.043478260869565217402
2019,7,12498.0,3.04,168,85,0.50595238095238095238,5.790000000000002,-0.03409090909090909091,-0.034090909090909090904
2019,10,12498.0,3.32,168,67,0.39880952380952380952,5.635625000000001,-0.21176470588235294118,-0.211764705882352941183
2020,1,12498.0,2.98,168,67,0.39880952380952380952,5.479411764705883,0.00000000000000000000,0.000000000000000000000
2020,4,12498.0,2.85,168,64,0.38095238095238095238,5.333333333333334,-0.04477611940298507463,-0.044776119402985074620
2020,7,12498.0,2.96,168,51,0.30357142857142857143,5.2084210526315795,-0.20312500000000000000,-0.203124999999999999994
2020,10,12498.0,2.72,168,51,0.30357142857142857143,5.0840000000000005,0.00000000000000000000,0.000000000000000000000
2021,1,12498.0,2.74,168,42,0.25000000000000000000,4.972380952380952,-0.17647058823529411765,-0.176470588235294117651
2021,4,12498.0,2.7,168,36,0.21428571428571428571,4.869090909090909,-0.14285714285714285714,-0.142857142857142857160
2021,7,12498.0,1.536178,186,43,0.23118279569892473118,4.724181652173914,0.1944444444444444,0.078853046594982078862
2022,1,12498.0,1.1838305,178,41,0.23033707865168539326,4.576667020833334,-0.04651162790697674419,-0.003658217925267833794
2022,4,12498.0,1.212942434,178,33,0.18539325842696629213,4.44211803736,-0.19512195121951219512,-0.195121951219512195148
2022,7,12498.0,1.173108969,178,31,0.17415730337078651685,4.316386919346154,-0.06060606060606060606,-0.060606060606060606057
2022,10,12498.0,1.1214475,178,31,0.17415730337078651685,4.198055829740741,0.00000000000000000000,0.000000000000000000000
2023,1,12498.0,1.1169910859499284,178,26,0.14606741573033707865,4.0880178031767835,-0.16129032258064516129,-0.161290322580645161281
2023,4,12498.0,1.1197537779458582,178,21,0.11797752808988764045,3.985663871272269,-0.19230769230769230769,-0.192307692307692307679
2023,7,12498.0,1.0458030637561424,178,23,0.12921348314606741573,3.8876685110217313,0.0952380952380952,0.095238095238095238087
2010,10,12499.0,10.86,84,69,0.82142857142857142857,10.86,,
2011,1,12499.0,4.25,84,65,0.77380952380952380952,7.555,-0.05797101449275362319,-0.057971014492753623191
2011,4,12499.0,10.3,84,3,0.03571428571428571429,8.47,-0.95384615384615384615,-0.953846153846153846148
2011,7,12499.0,0.72,74,66,0.89189189189189189189,6.5325,21.0000000000000000,23.972972972972972969923
2011,10,12499.0,2.03,74,45,0.60810810810810810811,5.632,-0.31818181818181818182,-0.318181818181818181815
2012,1,12499.0,2.84,74,26,0.35135135135135135135,5.166666666666667,-0.42222222222222222222,-0.422222222222222222226
2012,4,12499.0,2.05,156,54,0.34615384615384615385,4.721428571428571,1.0769230769230769,-0.014792899408284023654
2012,7,12499.0,1.895,156,51,0.32692307692307692308,4.368125,-0.05555555555555555556,-0.055555555555555555557
2012,10,12499.0,0.88,80,28,0.35000000000000000000,3.980555555555556,-0.45098039215686274510,0.070588235294117647049
2013,1,12499.0,0.96,80,20,0.25000000000000000000,3.6785000000000005,-0.28571428571428571429,-0.285714285714285714286
2013,4,12499.0,1.07,80,10,0.12500000000000000000,3.441363636363637,-0.50000000000000000000,-0.500000000000000000000
2013,7,12499.0,1.1,80,5,0.06250000000000000000,3.2462500000000003,-0.50000000000000000000,-0.500000000000000000000
2013,10,12499.0,1.06,80,4,0.05000000000000000000,3.0780769230769236,-0.20000000000000000000,-0.200000000000000000000
2014,1,12499.0,2.87,80,4,0.05000000000000000000,3.063214285714286,0.00000000000000000000,0.000000000000000000000
2014,4,12499.0,2.67,80,1,0.01250000000000000000,3.0370000000000004,-0.75000000000000000000,-0.750000000000000000000
2008,1,12500.0,2.05,37,9,0.24324324324324324324,2.05,,
2008,4,12500.0,1.9,37,7,0.18918918918918918919,1.9749999999999999,-0.22222222222222222222,-0.222222222222222222209
2008,7,12500.0,1.59,37,7,0.18918918918918918919,1.8466666666666667,0.00000000000000000000,0.000000000000000000000
2008,10,12500.0,1.33,37,8,0.21621621621621621622,1.7175,0.1428571428571429,0.142857142857142857158
2009,1,12500.0,1.1,37,9,0.24324324324324324324,1.594,0.1250000000000000,0.124999999999999999965
2009,4,12500.0,1.0,37,9,0.24324324324324324324,1.495,0.00000000000000000000,0.000000000000000000000
2009,7,12500.0,1.04,37,5,0.13513513513513513514,1.4300000000000002,-0.44444444444444444444,-0.444444444444444444417
2009,10,12500.0,0.71,37,13,0.35135135135135135135,1.3400000000000003,1.6000000000000000,1.599999999999999999896
2010,1,12500.0,0.65,37,13,0.35135135135135135135,1.2633333333333336,0.00000000000000000000,0.000000000000000000000
2010,4,12500.0,0.61,37,13,0.35135135135135135135,1.1980000000000002,0.00000000000000000000,0.000000000000000000000
2010,7,12500.0,1.03,96,68,0.70833333333333333333,1.1827272727272728,4.2307692307692308,1.016025641025641025639
2010,10,12500.0,0.66,96,67,0.69791666666666666667,1.1391666666666669,-0.01470588235294117647,-0.014705882352941176461
2011,1,12500.0,1.2349999999999999,96,52,0.54166666666666666667,1.1465384615384617,-0.22388059701492537313,-0.223880597014925373133
2011,4,12500.0,1.25,96,41,0.42708333333333333333,1.1539285714285714,-0.21153846153846153846,-0.211538461538461538473
2011,7,12500.0,1.9549999999999998,96,12,0.12500000000000000000,1.2073333333333334,-0.70731707317073170732,-0.707317073170731707315
2011,10,12500.0,1.8499999999999999,96,5,0.05208333333333333333,1.2475,-0.58333333333333333333,-0.583333333333333333360
2012,1,12500.0,1.68,96,3,0.03125000000000000000,1.2729411764705882,-0.40000000000000000000,-0.399999999999999999962
2012,4,12500.0,2.4,59,1,0.01694915254237288136,1.3355555555555556,-0.66666666666666666667,-0.457627118644067796480
2012,7,12500.0,2.15,59,1,0.01694915254237288136,1.3784210526315788,0.00000000000000000000,0.000000000000000000000
2016,7,12500.0,4.79,21,4,0.19047619047619047619,1.549,3.0000000000000000,10.238095238095238092513
2016,10,12500.0,3.22,21,1,0.04761904761904761905,1.6285714285714283,-0.75000000000000000000,-0.749999999999999999987
2017,4,12500.0,0.0,12,12,1.00000000000000000000,1.5545454545454545,11.0000000000000000,19.999999999999999998950
2017,7,12500.0,0.0,12,12,1.00000000000000000000,1.4869565217391303,0.00000000000000000000,0.000000000000000000000
2017,10,12500.0,0.0,12,12,1.00000000000000000000,1.4249999999999998,0.00000000000000000000,0.000000000000000000000
2018,1,12500.0,0.0,12,12,1.00000000000000000000,1.3679999999999999,0.00000000000000000000,0.000000000000000000000
2018,4,12500.0,1.5699999999999998,42,22,0.52380952380952380952,1.3757692307692306,0.8333333333333333,-0.476190476190476190480
2019,1,12500.0,0.72,36,27,0.75000000000000000000,1.3514814814814813,0.2272727272727273,0.431818181818181818192
2019,4,12500.0,0.58,36,27,0.75000000000000000000,1.3239285714285711,0.00000000000000000000,0.000000000000000000000
2019,7,12500.0,1.15,36,15,0.41666666666666666667,1.3179310344827584,-0.44444444444444444444,-0.444444444444444444440
2019,10,12500.0,0.61,36,23,0.63888888888888888889,1.2943333333333331,0.5333333333333333,0.533333333333333333324
2020,1,12500.0,0.6266666666666666,52,31,0.59615384615384615385,1.2727956989247309,0.3478260869565217,-0.066889632107023411367
2020,4,12500.0,0.2866666666666667,47,29,0.61702127659574468085,1.2419791666666664,-0.06451612903225806452,0.035003431708991077548
2020,7,12500.0,0.25333333333333335,47,29,0.61702127659574468085,1.2120202020202018,0.00000000000000000000,0.000000000000000000000
2020,10,12500.0,0.22333333333333336,47,29,0.61702127659574468085,1.182941176470588,0.00000000000000000000,0.000000000000000000000
2021,1,12500.0,0.26333333333333336,47,22,0.46808510638297872340,1.1566666666666665,-0.24137931034482758621,-0.241379310344827586212
2021,4,12500.0,0.25333333333333335,47,21,0.44680851063829787234,1.1315740740740738,-0.04545454545454545455,-0.045454545454545454538
2021,7,12500.0,0.221545,39,20,0.51282051282051282051,1.1069786936936934,-0.04761904761904761905,0.147741147741147741143
2022,1,12500.0,0.296998,39,10,0.25641025641025641026,1.0856634122807016,-0.50000000000000000000,-0.499999999999999999990
2022,4,12500.0,0.2803824965,39,10,0.25641025641025641026,1.06501518367094,0.00000000000000000000,0.000000000000000000000
2022,7,12500.0,0.620375925,36,2,0.05555555555555555556,1.0538992022041664,-0.80000000000000000000,-0.783333333333333333319
2022,10,12500.0,0.589282,36,2,0.05555555555555555556,1.042567075321138,0.00000000000000000000,0.000000000000000000000
2023,1,12500.0,0.5623503808487486,36,2,0.05555555555555555556,1.0311333445003668,0.00000000000000000000,0.000000000000000000000
2023,4,12500.0,0.5344364012409514,36,2,0.05555555555555555556,1.0195822527966596,0.00000000000000000000,0.000000000000000000000
2023,7,12500.0,0.5106719367588933,36,2,0.05555555555555555556,1.0080161092503468,0.00000000000000000000,0.000000000000000000000
2008,1,12501.0,2.09,89,45,0.50561797752808988764,2.09,,
2008,4,12501.0,1.87,89,41,0.46067415730337078652,1.98,-0.08888888888888888889,-0.088888888888888888882
2008,7,12501.0,1.76,89,35,0.39325842696629213483,1.9066666666666665,-0.14634146341463414634,-0.146341463414634146350
2008,10,12501.0,1.36,35,9,0.25714285714285714286,1.77,-0.74285714285714285714,-0.346122448979591836725
2009,1,12501.0,1.63,93,6,0.06451612903225806452,1.7420000000000002,-0.33333333333333333333,-0.749103942652329749092
2009,4,12501.0,1.32,35,2,0.05714285714285714286,1.6716666666666669,-0.66666666666666666667,-0.114285714285714285723
2009,7,12501.0,1.2,35,1,0.02857142857142857143,1.6042857142857143,-0.50000000000000000000,-0.500000000000000000000
2009,10,12501.0,1.09,35,1,0.02857142857142857143,1.54,0.00000000000000000000,0.000000000000000000000
2020,4,12501.0,0.2,6,4,0.66666666666666666667,1.391111111111111,3.0000000000000000,22.333333333333333332283
2020,7,12501.0,0.19,6,4,0.66666666666666666667,1.271,0.00000000000000000000,0.000000000000000000000
2020,10,12501.0,0.22,6,3,0.50000000000000000000,1.1754545454545455,-0.25000000000000000000,-0.250000000000000000004
2021,7,12501.0,0.087637,6,4,0.66666666666666666667,1.0848030833333333,0.3333333333333333,0.333333333333333333340
2022,1,12501.0,0.069365,6,4,0.66666666666666666667,1.0066924615384616,0.00000000000000000000,0.000000000000000000000
2022,4,12501.0,0.09485447,6,3,0.50000000000000000000,0.9415611764285714,-0.25000000000000000000,-0.250000000000000000004
2022,7,12501.0,0.086166195,6,3,0.50000000000000000000,0.8845348443333333,0.00000000000000000000,0.000000000000000000000
2022,10,12501.0,0.105831,6,2,0.33333333333333333333,0.8358658540625,-0.33333333333333333333,-0.333333333333333333340
2023,1,12501.0,0.1225806451612903,6,1,0.16666666666666666667,0.793907900597723,-0.50000000000000000000,-0.499999999999999999985
2008,1,12502.0,5.6,192,62,0.32291666666666666667,5.6,,
2008,4,12502.0,5.31,192,57,0.29687500000000000000,5.455,-0.08064516129032258065,-0.080645161290322580655
2008,7,12502.0,4.91,192,55,0.28645833333333333333,5.273333333333333,-0.03508771929824561404,-0.035087719298245614046
2008,10,12502.0,4.56,192,50,0.26041666666666666667,5.095,-0.09090909090909090909,-0.090909090909090909069
2009,1,12502.0,5.41,192,5,0.02604166666666666667,5.1579999999999995,-0.90000000000000000000,-0.899999999999999999988
2009,4,12502.0,4.77,192,15,0.07812500000000000000,5.093333333333333,2.0000000000000000,1.999999999999999999616
2009,7,12502.0,4.39,192,14,0.07291666666666666667,4.992857142857142,-0.06666666666666666667,-0.066666666666666666624
2009,10,12502.0,4.2,192,10,0.05208333333333333333,4.89375,-0.28571428571428571429,-0.285714285714285714364
2010,1,12502.0,3.93,192,9,0.04687500000000000000,4.786666666666666,-0.10000000000000000000,-0.099999999999999999942
2010,10,12502.0,6.13,121,75,0.61983471074380165289,4.921,7.3333333333333333,12.223140495867768594987
2011,1,12502.0,4.57,121,73,0.60330578512396694215,4.88909090909091,-0.02666666666666666667,-0.026666666666666666661
2011,4,12502.0,6.18,121,35,0.28925619834710743802,4.996666666666667,-0.52054794520547945205,-0.520547945205479452050
2011,7,12502.0,6.39,121,10,0.08264462809917355372,5.1038461538461535,-0.71428571428571428571,-0.714285714285714285714
2011,10,12502.0,5.42,121,10,0.08264462809917355372,5.126428571428571,0.00000000000000000000,0.000000000000000000000
2012,1,12502.0,4.79,121,12,0.09917355371900826446,5.104,0.2000000000000000,0.199999999999999999952
2013,1,12502.0,0.68,6,4,0.66666666666666666667,4.827500000000001,-0.66666666666666666667,5.722222222222222222446
2016,7,12502.0,0.0,153,153,1.00000000000000000000,4.543529411764706,37.2500000000000000,0.499999999999999999993
2016,10,12502.0,5.57,153,142,0.92810457516339869281,4.600555555555555,-0.07189542483660130719,-0.071895424836601307190
2017,1,12502.0,2.08,153,142,0.92810457516339869281,4.467894736842105,0.00000000000000000000,0.000000000000000000000
2017,4,12502.0,1.32,153,142,0.92810457516339869281,4.310499999999999,0.00000000000000000000,0.000000000000000000000
2017,7,12502.0,0.94,153,142,0.92810457516339869281,4.1499999999999995,0.00000000000000000000,0.000000000000000000000
2017,10,12502.0,1.02,153,138,0.90196078431372549020,4.007727272727272,-0.02816901408450704225,-0.028169014084507042249
2018,1,12502.0,1.8,195,144,0.73846153846153846154,3.911739130434782,0.0434782608695652,-0.181270903010033444818
2018,4,12502.0,1.405,195,149,0.76410256410256410256,3.807291666666666,0.0347222222222222,0.034722222222222222215
2018,7,12502.0,1.19,195,149,0.76410256410256410256,3.7025999999999994,0.00000000000000000000,0.000000000000000000000
2018,10,12502.0,2.175,195,89,0.45641025641025641026,3.643846153846153,-0.40268456375838926174,-0.402684563758389261737
2019,1,12502.0,1.9500000000000002,195,88,0.45128205128205128205,3.5811111111111105,-0.01123595505617977528,-0.011235955056179775291
2019,4,12502.0,2.295,195,55,0.28205128205128205128,3.535178571428571,-0.37500000000000000000,-0.375000000000000000003
2019,7,12502.0,2.09,195,55,0.28205128205128205128,3.4853448275862067,0.00000000000000000000,0.000000000000000000000
2019,10,12502.0,1.9049999999999998,195,55,0.28205128205128205128,3.4326666666666665,0.00000000000000000000,0.000000000000000000000
2020,1,12502.0,1.7449999999999999,195,55,0.28205128205128205128,3.3782258064516126,0.00000000000000000000,0.000000000000000000000
2020,4,12502.0,1.71,195,48,0.24615384615384615385,3.3260937499999996,-0.12727272727272727273,-0.127272727272727272707
2020,7,12502.0,1.58,195,50,0.25641025641025641026,3.273181818181818,0.0416666666666667,0.041666666666666666665
2020,10,12502.0,1.525,195,46,0.23589743589743589744,3.221764705882353,-0.08000000000000000000,-0.079999999999999999997
2021,1,12502.0,1.535,195,36,0.18461538461538461538,3.173571428571428,-0.21739130434782608696,-0.217391304347826086990
2021,4,12502.0,1.445,195,36,0.18461538461538461538,3.125555555555555,0.00000000000000000000,0.000000000000000000000
2021,7,12502.0,1.3862245,195,34,0.17435897435897435897,3.0785466081081077,-0.05555555555555555556,-0.055555555555555555556
2022,1,12502.0,1.362469,195,20,0.10256410256410256410,3.033386671052631,-0.41176470588235294118,-0.411764705882352941176
2022,4,12502.0,1.974158654,153,18,0.11764705882352941176,3.006226978307692,-0.10000000000000000000,0.147058823529411764689
2022,7,12502.0,1.997053872,153,10,0.06535947712418300654,2.9809976506499996,-0.44444444444444444444,-0.444444444444444444388
2022,10,12502.0,1.916755,153,10,0.06535947712418300654,2.955040512829268,0.00000000000000000000,0.000000000000000000000
2023,1,12502.0,1.872557349192863,153,8,0.05228758169934640523,2.929267104171258,-0.20000000000000000000,-0.200000000000000000031
2023,4,12502.0,1.8525971370143148,153,4,0.02614379084967320261,2.9042282677257476,-0.50000000000000000000,-0.500000000000000000096
2023,7,12502.0,1.7966903073286051,153,3,0.01960784313725490196,2.8790569504439945,-0.25000000000000000000,-0.249999999999999999904
2018,10,12503.0,0.0,3,3,1.00000000000000000000,0.0,,
2019,1,12503.0,0.0,3,3,1.00000000000000000000,0.0,0.00000000000000000000,0.000000000000000000000
2019,4,12503.0,0.08,3,2,0.66666666666666666667,0.02666666666666667,-0.33333333333333333333,-0.333333333333333333330
2019,7,12503.0,0.07,3,2,0.66666666666666666667,0.037500000000000006,0.00000000000000000000,0.000000000000000000000
2023,7,12504.0,0.7238095238095238,17,12,0.70588235294117647059,0.7238095238095238,,
2008,1,12506.0,0.72,15,1,0.06666666666666666667,0.72,,
2009,1,12506.0,1.01,15,3,0.20000000000000000000,0.865,2.0000000000000000,1.999999999999999999850
2009,4,12506.0,0.88,15,1,0.06666666666666666667,0.87,-0.66666666666666666667,-0.666666666666666666650
2009,7,12506.0,0.68,15,2,0.13333333333333333333,0.8225,1.0000000000000000,0.999999999999999999850
2008,1,12507.0,0.21,17,14,0.82352941176470588235,0.21,,
2008,4,12507.0,165.98,3524,734,0.20828603859250851305,83.095,51.4285714285714286,-0.747081238851953948438
2008,7,12507.0,0.37,12,5,0.41666666666666666667,55.52,-0.99318801089918256131,1.000454132606721162628
2008,10,12507.0,0.41,12,3,0.25000000000000000000,41.7425,-0.40000000000000000000,-0.400000000000000000005
2009,1,12507.0,1.3266666666666669,51,12,0.23529411764705882353,33.65933333333333,3.0000000000000000,-0.058823529411764705880
2009,4,12507.0,0.58,40,18,0.45000000000000000000,28.14611111111111,0.5000000000000000,0.912499999999999999995
2009,7,12507.0,0.545,40,15,0.37500000000000000000,24.203095238095237,-0.16666666666666666667,-0.166666666666666666667
2009,10,12507.0,0.5599999999999999,40,13,0.32500000000000000000,21.247708333333332,-0.13333333333333333333,-0.133333333333333333333
2010,1,12507.0,0.55,40,9,0.22500000000000000000,18.94796296296296,-0.30769230769230769231,-0.307692307692307692308
2010,4,12507.0,0.485,40,10,0.25000000000000000000,17.101666666666667,0.1111111111111111,0.111111111111111111111
2010,7,12507.0,0.44499999999999995,40,10,0.25000000000000000000,15.587424242424243,0.00000000000000000000,0.000000000000000000000
2010,10,12507.0,0.41000000000000003,40,10,0.25000000000000000000,14.32263888888889,0.00000000000000000000,0.000000000000000000000
